step,value,wall_time
14721,0.9626221060752869,1745952212.931133
14723,0.9299330711364746,1745952212.9362502
14725,0.9950347542762756,1745952212.941451
14726,0.9542226195335388,1745952212.944043
14727,1.0732239484786987,1745952212.946604
14728,0.851192831993103,1745952212.9492211
14729,0.9686998128890991,1745952212.952161
14736,0.9404119253158569,1745952212.972512
14738,1.0608810186386108,1745952212.978561
14745,0.953609049320221,1745952213.002062
14748,1.029970645904541,1745952213.010051
14749,0.9209951162338257,1745952213.0131059
14751,0.8653042912483215,1745952213.0190778
14755,1.057632565498352,1745952213.0306702
14757,0.9283524751663208,1745952213.037038
14759,1.015575885772705,1745952213.0428932
14761,0.9684942364692688,1745952213.048718
14764,1.0076369047164917,1745952213.057235
14767,0.8243736028671265,1745952213.065865
14772,0.9880125522613525,1745952213.080692
14773,0.8687356114387512,1745952213.083929
14774,1.0353353023529053,1745952213.086741
14776,1.1712932586669922,1745952213.092803
14779,0.8694832921028137,1745952213.101347
14781,0.8504041433334351,1745952213.107008
14785,0.9634792804718018,1745952213.117675
14787,1.086106777191162,1745952213.123101
14790,1.0161176919937134,1745952213.1318579
14791,0.8572695255279541,1745952213.134668
14803,0.9923433065414429,1745952213.1705668
14805,0.9873292446136475,1745952213.176339
14806,1.004948377609253,1745952213.1789901
14807,1.1347386837005615,1745952213.1816242
14810,0.9409268498420715,1745952213.18987
14811,0.9529129862785339,1745952213.192705
14813,1.006716251373291,1745952213.1982012
14816,0.8887523412704468,1745952213.20643
14820,0.8056784868240356,1745952213.21677
14821,0.7610329389572144,1745952213.219415
14827,0.8559292554855347,1745952213.2356029
14830,1.0655932426452637,1745952213.244718
14841,0.8882734179496765,1745952213.279026
14842,0.9376381635665894,1745952213.282963
14843,0.9033544063568115,1745952213.286794
14847,0.9592107534408569,1745952213.298806
14851,0.8966238498687744,1745952213.311161
14857,0.9215017557144165,1745952213.328732
14859,0.8883124589920044,1745952213.336365
14861,1.194493293762207,1745952213.344078
14862,0.8486864566802979,1745952213.348015
14864,0.9141345024108887,1745952213.354775
14865,0.9622557759284973,1745952213.3578088
14867,0.9312227964401245,1745952213.364665
14879,0.7677731513977051,1745952213.4015281
14880,0.9463402628898621,1745952213.404643
14881,0.9605671167373657,1745952213.407518
14882,0.8029199838638306,1745952213.411077
14884,1.193832278251648,1745952213.416725
14887,1.0209709405899048,1745952213.4254332
14888,0.926899254322052,1745952213.4283562
14889,0.9790326952934265,1745952213.431217
14890,1.0232770442962646,1745952213.4340549
14891,1.1755106449127197,1745952213.4367821
14899,0.9173405170440674,1745952213.459726
14900,1.0129871368408203,1745952213.462662
14901,0.9741551876068115,1745952213.4655201
14903,0.9368578791618347,1745952213.47119
14905,0.8666632175445557,1745952213.4768372
14908,0.8967169523239136,1745952213.485404
14911,1.1168367862701416,1745952213.494272
14913,1.0351109504699707,1745952213.499538
14914,0.8200422525405884,1745952213.5021281
14921,0.9034157991409302,1745952213.520576
14928,1.016270399093628,1745952213.539477
14929,1.036739468574524,1745952213.5425541
14930,0.9059693217277527,1745952213.5452611
14932,0.9354135990142822,1745952213.5506501
14933,0.9703273773193359,1745952213.553334
14934,1.1711032390594482,1745952213.555871
14936,0.8896670341491699,1745952213.5610821
14939,1.0099763870239258,1745952213.56888
14940,0.898280143737793,1745952213.571597
14941,0.8300726413726807,1745952213.5742872
14942,0.871284008026123,1745952213.5774379
14943,1.0494157075881958,1745952213.581237
14945,1.1633238792419434,1745952213.587774
14947,1.0307600498199463,1745952213.5953228
14948,0.9123092889785767,1745952213.5982132
14952,0.9372884035110474,1745952213.609983
14953,1.021454095840454,1745952213.612905
14955,0.9417397975921631,1745952213.6189299
14956,0.8819365501403809,1745952213.621829
14957,1.0415459871292114,1745952213.624643
14959,0.989570140838623,1745952213.6302762
14960,1.017697811126709,1745952213.6332538
14965,0.8570511341094971,1745952213.648004
14970,0.9573298692703247,1745952213.6627991
14982,1.2311151027679443,1745952213.700047
14984,0.8508628606796265,1745952213.70592
14986,0.9537872076034546,1745952213.71162
14988,0.8944428563117981,1745952213.717509
14993,0.8838344812393188,1745952213.732213
14999,0.9283682107925415,1745952213.749894
15000,0.9544590711593628,1745952213.752803
15002,0.8269854784011841,1745952213.7586591
15004,0.9152966141700745,1745952213.764371
15005,0.9808027148246765,1745952213.767235
15006,0.8834279179573059,1745952213.7701938
15007,1.036316156387329,1745952213.772795
15016,1.019983172416687,1745952214.3091562
15024,0.9384229183197021,1745952214.335167
15026,0.9042245149612427,1745952214.341938
15029,1.0414574146270752,1745952214.350718
15036,1.0918314456939697,1745952214.371796
15040,0.9423115253448486,1745952214.385068
15042,0.8086701035499573,1745952214.3925571
15047,0.9124075770378113,1745952214.409033
15048,0.967115044593811,1745952214.4119658
15049,1.1293072700500488,1745952214.415709
15054,1.0326144695281982,1745952214.432787
15055,0.9400937557220459,1745952214.435841
15059,0.9546008110046387,1745952214.4487622
15061,0.9142072796821594,1745952214.454855
15062,0.8500690460205078,1745952214.457736
15063,1.0590171813964844,1745952214.46063
15064,1.0674245357513428,1745952214.464046
15069,1.1982178688049316,1745952214.478948
15071,1.0410407781600952,1745952214.4865
15072,0.7038105726242065,1745952214.4903092
15075,0.848676323890686,1745952214.502007
15080,0.8065332770347595,1745952214.5214741
15082,0.9207439422607422,1745952214.529417
15084,0.902595579624176,1745952214.5362618
15091,0.9506376385688782,1745952214.5583081
15092,0.9611502885818481,1745952214.561276
15093,0.911979079246521,1745952214.564783
15095,0.8837023973464966,1745952214.570348
15107,0.8751602172851562,1745952214.606743
15108,1.0488120317459106,1745952214.610483
15111,0.9390026330947876,1745952214.619829
15118,1.052051305770874,1745952214.6422489
15122,0.9995222091674805,1745952214.653899
15124,0.812390148639679,1745952214.6597362
15125,0.9999187588691711,1745952214.662556
15127,1.0367109775543213,1745952214.668385
15128,0.8790789842605591,1745952214.671438
15135,0.9878185987472534,1745952214.694813
15138,0.9478608965873718,1745952214.703849
15140,1.0874215364456177,1745952214.709645
15147,1.2762420177459717,1745952214.732687
15157,0.9190757274627686,1745952214.763892
15158,1.1753406524658203,1745952214.766816
15159,0.9056111574172974,1745952214.76956
15160,1.0647406578063965,1745952214.7724211
15162,0.8788168430328369,1745952214.7790568
15164,0.934848427772522,1745952214.78492
15166,0.853934109210968,1745952214.792087
15171,0.939698338508606,1745952214.807127
15172,0.7995258569717407,1745952214.810497
15173,0.89566969871521,1745952214.814425
15174,0.9136583805084229,1745952214.81826
15176,1.0568323135375977,1745952214.8252301
15177,0.9488165378570557,1745952214.828098
15179,0.8470603227615356,1745952214.834729
15184,0.9265604615211487,1745952214.850868
15191,1.0012874603271484,1745952214.872396
15193,1.1407309770584106,1745952214.878918
15195,1.0699307918548584,1745952214.884955
15198,0.9264572858810425,1745952214.893853
15200,0.8571425676345825,1745952214.900039
15202,0.9457509517669678,1745952214.905747
15205,0.8954126834869385,1745952214.915456
15217,1.009760856628418,1745952214.95486
15220,1.0927380323410034,1745952214.964598
15222,0.8530285358428955,1745952214.969952
15225,0.8640481233596802,1745952214.979137
15226,0.9981224536895752,1745952214.982406
15228,0.9270439147949219,1745952214.9881961
15230,0.9239645600318909,1745952214.993849
15233,0.9568027257919312,1745952215.002487
15235,0.8470227718353271,1745952215.009115
15236,0.9143238067626953,1745952215.012053
15239,1.0160285234451294,1745952215.02152
15241,1.066673994064331,1745952215.0279539
15245,0.9318901300430298,1745952215.040375
15246,1.1049911975860596,1745952215.043715
15247,1.0236737728118896,1745952215.047317
15250,0.9484539031982422,1745952215.056244
15252,0.9630277156829834,1745952215.06452
15253,0.949545681476593,1745952215.068011
15254,1.0119789838790894,1745952215.071713
15256,1.021256685256958,1745952215.0789251
15257,0.9663111567497253,1745952215.082578
15258,1.0346293449401855,1745952215.0854578
15261,0.8355534672737122,1745952215.09471
15263,0.8996482491493225,1745952215.100898
15264,0.8325580358505249,1745952215.103847
15266,0.9707566499710083,1745952215.110574
15269,1.1264533996582031,1745952215.1203358
15270,1.209486484527588,1745952215.123463
15272,0.9171217679977417,1745952215.131628
15274,0.9445551633834839,1745952215.138484
15281,1.096282720565796,1745952215.1618571
15286,1.0252197980880737,1745952215.176915
15288,0.9072524905204773,1745952215.1822069
15290,1.1823217868804932,1745952215.18821
15291,0.864258348941803,1745952215.190846
15292,1.0057651996612549,1745952215.193942
15293,1.0693638324737549,1745952215.196565
15295,0.9117138385772705,1745952215.202016
15296,0.8907347917556763,1745952215.204674
15299,0.8595839738845825,1745952215.2138722
15302,1.0222364664077759,1745952215.221901
15304,0.9040302038192749,1745952215.228606
15305,0.9860707521438599,1745952215.231946
15308,0.9888003468513489,1745952215.240308
15309,0.8868680000305176,1745952215.243825
15314,0.8683246374130249,1745952215.257104
15320,0.9242708683013916,1745952215.276237
15323,0.8868918418884277,1745952215.284959
15325,1.0126878023147583,1745952215.2922728
15326,1.0375851392745972,1745952215.295011
15330,0.9468570351600647,1745952215.306367
15337,0.9102180004119873,1745952215.3291159
15342,1.067432165145874,1745952215.345012
15343,1.039599895477295,1745952215.348674
15344,0.907002329826355,1745952215.351584
15351,0.9779192209243774,1745952215.372558
15352,0.9020388126373291,1745952215.3761458
15353,0.9279493689537048,1745952215.379002
15357,0.9871315360069275,1745952215.390483
15360,1.143524408340454,1745952215.399125
15364,0.9128350615501404,1745952215.410573
15369,0.8493103981018066,1745952215.4262478
15370,0.9285504817962646,1745952215.42896
15374,0.9846249222755432,1745952215.442673
15376,0.9036181569099426,1745952215.4504452
15377,0.9990566372871399,1745952215.4535182
15378,0.9516493678092957,1745952215.45713
15380,0.9029576778411865,1745952215.464153
15383,1.1842985153198242,1745952215.4735339
15385,0.8450113534927368,1745952215.480801
15391,1.1721857786178589,1745952215.498945
15394,0.9646609425544739,1745952215.5082638
15395,1.1238987445831299,1745952215.5109591
15402,0.7474254369735718,1745952215.532883
15404,0.9963452816009521,1745952215.539389
15408,0.8652700185775757,1745952215.551925
15409,0.8569999933242798,1745952215.555277
15410,0.8715859651565552,1745952215.55868
15414,0.9292581677436829,1745952215.570198
15415,1.0597379207611084,1745952215.57325
15418,1.0782251358032227,1745952215.584231
15421,0.8926903009414673,1745952215.593416
15425,0.8627996444702148,1745952215.60537
15431,0.9638861417770386,1745952215.624663
15434,0.8953781127929688,1745952215.633891
15435,0.9280093312263489,1745952215.6370728
15437,0.8916984796524048,1745952215.643872
15441,1.0218122005462646,1745952215.657235
15442,0.8433903455734253,1745952215.660706
15447,1.0090513229370117,1745952215.677121
15448,0.8936249017715454,1745952215.6799629
15449,1.0694241523742676,1745952215.682935
15452,0.8157490491867065,1745952215.692471
15456,0.8994938135147095,1745952215.704114
15464,0.935478925704956,1745952215.728769
15467,0.794137716293335,1745952215.737236
15468,1.123992919921875,1745952215.739989
15473,0.9405964612960815,1745952215.756831
15476,0.9018304944038391,1745952215.767767
15478,0.9355562925338745,1745952215.77362
15480,0.9693494439125061,1745952215.779955
15482,0.7888205051422119,1745952215.785276
15483,0.951634407043457,1745952215.788026
15495,0.8804229497909546,1745952215.8231199
15501,0.7926763296127319,1745952215.842271
15508,0.9233030080795288,1745952215.865237
15509,0.9732604026794434,1745952215.868334
15510,0.852330207824707,1745952215.8711889
15511,0.9639937281608582,1745952215.875084
15512,1.1237132549285889,1745952215.87789
15516,0.8683256506919861,1745952215.889889
15519,1.0562275648117065,1745952215.8995368
15521,1.0189578533172607,1745952215.905186
15523,1.1302154064178467,1745952215.91186
15524,0.8174420595169067,1745952215.915288
15525,0.9478480815887451,1745952215.918227
15532,0.9316592216491699,1745952215.939743
15533,0.825417160987854,1745952215.9429939
15534,1.0001320838928223,1745952215.945894
15538,1.1269900798797607,1745952215.959082
15539,0.8647241592407227,1745952215.9620538
15541,0.8069227933883667,1745952215.968648
15547,1.0165678262710571,1745952215.989889
15548,1.0285316705703735,1745952215.993462
15551,0.7782188057899475,1745952216.002128
15552,0.8456398844718933,1745952216.005219
15553,0.9247585535049438,1745952216.009056
15554,0.8868263959884644,1745952216.0119832
15555,0.8693461418151855,1745952216.0154939
15559,1.0680996179580688,1745952216.027214
15560,0.9679418802261353,1745952216.030734
15561,0.7665284872055054,1745952216.0335412
15563,1.0090358257293701,1745952216.039388
15568,0.8515642285346985,1745952216.055188
15570,0.8234924077987671,1745952216.062318
15574,0.9317000508308411,1745952216.077023
15575,0.9977040886878967,1745952216.081096
15576,1.1359210014343262,1745952216.084016
15582,1.0911917686462402,1745952216.102239
15583,0.9402549266815186,1745952216.1053069
15589,0.7662884593009949,1745952216.1258519
15593,0.8761014938354492,1745952216.138617
15598,0.9231295585632324,1745952216.154879
15603,1.0260804891586304,1745952216.169746
15604,0.9603705406188965,1745952216.173332
15609,0.779645562171936,1745952216.188787
15612,0.8515015244483948,1745952216.1989918
15613,0.8920980095863342,1745952216.201904
15614,0.9374816417694092,1745952216.204898
15631,0.8858545422554016,1745952216.257503
15638,0.7934592366218567,1745952216.279017
15643,0.8417046666145325,1745952216.2937422
15649,0.9258101582527161,1745952216.311625
15650,0.7347127795219421,1745952216.314537
15654,0.8638625144958496,1745952216.3258328
15659,0.9067161679267883,1745952216.339162
15661,0.8774661421775818,1745952216.345809
15665,1.036722183227539,1745952216.357027
15670,0.8964232206344604,1745952216.373327
15671,0.8711352348327637,1745952216.377717
15672,0.9606778621673584,1745952216.381381
15676,1.0410878658294678,1745952216.397783
15681,0.8842697143554688,1745952216.4158862
15682,1.1874216794967651,1745952216.4188218
15686,0.9937449097633362,1745952216.432415
15688,0.9851613640785217,1745952216.43847
15700,0.9401299357414246,1745952216.4797661
15705,0.7910902500152588,1745952216.4956648
15706,0.9162074327468872,1745952216.4993122
15707,1.073337197303772,1745952216.502301
15710,0.9520167112350464,1745952216.5122821
15711,0.8327528238296509,1745952216.5154939
15715,1.070809245109558,1745952216.527147
15716,0.8979865908622742,1745952216.530574
15723,0.9319425225257874,1745952216.551509
15725,1.043684959411621,1745952216.558055
15727,0.8962467908859253,1745952216.5644422
15728,0.9784461259841919,1745952216.567446
15730,0.906688928604126,1745952216.573751
15731,0.8296846151351929,1745952216.577151
15736,1.007910966873169,1745952216.592393
15748,0.888492226600647,1745952216.6306639
15749,0.917172908782959,1745952216.6334562
15752,0.9978333115577698,1745952216.642849
15753,0.7911099195480347,1745952216.6456609
15754,0.8454914093017578,1745952216.648698
15755,0.8084976673126221,1745952216.651607
15756,0.8781988620758057,1745952216.6545112
15757,0.802837610244751,1745952216.6574569
15758,0.7531408071517944,1745952216.660417
15761,0.7601419687271118,1745952216.6690948
15766,0.8643309473991394,1745952216.685714
15771,0.990655243396759,1745952216.702105
15776,0.8890257477760315,1745952216.720482
15782,0.9000006914138794,1745952216.740679
15786,0.7318331003189087,1745952216.753289
15788,0.9459161162376404,1745952216.760389
15790,0.9227426648139954,1745952216.767134
15791,1.0603523254394531,1745952216.769953
15795,0.8677701950073242,1745952216.7828412
15800,0.8012229204177856,1745952216.798787
15801,0.764925479888916,1745952216.80179
15808,0.9360253810882568,1745952216.823387
15811,1.0081535577774048,1745952216.833376
15818,0.9089676141738892,1745952216.85407
15823,0.7468180060386658,1745952216.868758
15825,0.9823194742202759,1745952216.874633
15829,1.1452893018722534,1745952216.8857448
15837,0.8735717535018921,1745952216.910482
15840,1.0422788858413696,1745952216.919371
15841,0.8877086639404297,1745952216.9221592
15842,0.8821569681167603,1745952216.925825
15843,0.8333895206451416,1745952216.928554
15849,1.0873727798461914,1745952216.946579
15853,0.9429594874382019,1745952216.959235
15855,0.9589478373527527,1745952216.9647412
15858,0.9987620115280151,1745952216.973824
15859,0.8631945252418518,1745952216.977171
15862,0.8794628381729126,1745952216.985533
15865,0.837376594543457,1745952216.995712
15866,0.9791581034660339,1745952216.9996831
15870,0.8878483176231384,1745952217.011711
15874,0.8541299104690552,1745952217.024213
15883,1.1249306201934814,1745952217.055731
15887,0.8489118814468384,1745952217.0684779
15889,0.7832674384117126,1745952217.0745542
15890,0.8949937224388123,1745952217.077365
15891,0.976649284362793,1745952217.081204
15893,0.8969510793685913,1745952217.086821
15895,0.987709641456604,1745952217.0939121
15897,0.9546090364456177,1745952217.100349
15899,0.8992152214050293,1745952217.106404
15907,0.9164332747459412,1745952217.132851
15909,0.7907793521881104,1745952217.1390028
15910,0.9302170276641846,1745952217.142706
15912,0.8649864196777344,1745952217.148792
15914,0.9062589406967163,1745952217.155062
15917,0.9297600984573364,1745952217.165466
15920,1.1824958324432373,1745952217.175966
15921,0.9498753547668457,1745952217.1795871
15924,0.9151466488838196,1745952217.189887
15925,0.8908835649490356,1745952217.193665
15930,0.8744230270385742,1745952217.2091892
15931,0.8484489917755127,1745952217.2121081
15933,0.7855060696601868,1745952217.2183669
15934,0.9729579091072083,1745952217.22156
15936,0.8498873114585876,1745952217.228534
15942,0.8776365518569946,1745952217.247446
15949,1.0187900066375732,1745952217.664258
15950,1.0431811809539795,1745952217.667126
15954,0.9835172891616821,1745952217.680539
15960,0.8859556913375854,1745952217.699352
15963,1.0673744678497314,1745952217.709116
15965,1.0311753749847412,1745952217.7150238
15967,0.9980846643447876,1745952217.720918
15969,0.7708860635757446,1745952217.727647
15970,0.7355307340621948,1745952217.731307
15973,0.918484091758728,1745952217.739947
15978,0.9171237945556641,1745952217.7565591
15979,0.9823451042175293,1745952217.760515
15984,0.8626056909561157,1745952217.777183
15987,1.1012449264526367,1745952217.786141
15990,0.8747777938842773,1745952217.796005
15991,1.140506386756897,1745952217.799207
15994,0.8515467643737793,1745952217.8091688
15996,0.9454197883605957,1745952217.815846
16005,0.8141454458236694,1745952217.843822
16006,1.1575522422790527,1745952217.846754
16007,1.1681305170059204,1745952217.849775
16008,0.9063429832458496,1745952217.852866
16009,1.0143554210662842,1745952217.8572211
16012,1.0233932733535767,1745952217.868601
16016,0.8449628353118896,1745952217.883256
16017,0.7667006850242615,1745952217.886697
16021,0.76288902759552,1745952217.902356
16022,0.8679959774017334,1745952217.9056928
16023,0.9329591989517212,1745952217.9094248
16024,1.0274516344070435,1745952217.912478
16026,0.9310522079467773,1745952217.918823
16029,0.9146917462348938,1745952217.928925
16034,0.8511253595352173,1745952217.94491
16037,0.7909708619117737,1745952217.954079
16038,0.9040462970733643,1745952217.9570408
16039,0.9395197033882141,1745952217.9605708
16043,0.8089904189109802,1745952217.973403
16048,1.2585316896438599,1745952217.98992
16052,0.7323555946350098,1745952218.001898
16054,0.7625938653945923,1745952218.008768
16059,0.845897912979126,1745952218.025847
16060,0.9706712961196899,1745952218.028822
16063,0.9578434228897095,1745952218.037803
16066,0.8335754871368408,1745952218.048275
16069,1.1053636074066162,1745952218.057451
16076,0.9073479175567627,1745952218.079284
16088,0.9398562908172607,1745952218.116245
16089,0.9735496044158936,1745952218.119061
16091,0.7850216627120972,1745952218.126037
16092,0.9034871459007263,1745952218.129092
16095,0.892267107963562,1745952218.138502
16096,1.1171586513519287,1745952218.1423721
16099,1.0495643615722656,1745952218.152247
16101,0.962252676486969,1745952218.1595001
16104,0.8095824718475342,1745952218.169097
16106,1.156800627708435,1745952218.176065
16107,0.7951962947845459,1745952218.178912
16108,0.8631436228752136,1745952218.182561
16110,0.7411327958106995,1745952218.188919
16111,0.8427524566650391,1745952218.1934762
16112,0.8660174012184143,1745952218.1964228
16115,0.9100332260131836,1745952218.205346
16120,0.8047619462013245,1745952218.2234828
16121,0.8280084133148193,1745952218.227687
16123,0.9406567811965942,1745952218.235292
16124,1.0989837646484375,1745952218.2390609
16127,0.7934068441390991,1745952218.249624
16129,0.9668038487434387,1745952218.256275
16133,1.0278024673461914,1745952218.268905
16134,0.9685869812965393,1745952218.2723851
16137,0.833733320236206,1745952218.282505
16141,0.8217017650604248,1745952218.295032
16142,0.8093280792236328,1745952218.298479
16145,1.0207667350769043,1745952218.3074439
16147,0.7910769581794739,1745952218.314796
16148,0.8900853395462036,1745952218.317791
16149,0.7107646465301514,1745952218.3205929
16153,0.8097901344299316,1745952218.3345642
16156,0.9818394184112549,1745952218.3439229
16158,1.0635602474212646,1745952218.350643
16159,0.848666787147522,1745952218.353566
16160,0.7964590787887573,1745952218.35638
16166,0.893729031085968,1745952218.375826
16168,0.8856701850891113,1745952218.382151
16171,0.9203792214393616,1745952218.39233
16172,0.8517892360687256,1745952218.395464
16173,0.7948545217514038,1745952218.3990982
16175,0.8967693448066711,1745952218.405324
16182,0.8809173107147217,1745952218.429376
16183,0.8917832374572754,1745952218.43243
16185,0.9815134406089783,1745952218.438505
16186,1.0443413257598877,1745952218.442456
16188,0.9000723361968994,1745952218.449055
16194,0.972633421421051,1745952218.468223
16195,0.9328638911247253,1745952218.4710772
16198,0.8449559807777405,1745952218.480702
16199,0.7940992116928101,1745952218.4837801
16200,0.7843302488327026,1745952218.486814
16201,0.8600624203681946,1745952218.489889
16202,0.7787716388702393,1745952218.494024
16203,0.7510796785354614,1745952218.4976819
16206,0.7850838303565979,1745952218.5068102
16208,1.178199052810669,1745952218.51407
16212,0.8895381689071655,1745952218.529035
16218,1.0124244689941406,1745952218.548911
16221,0.9660131931304932,1745952218.557824
16228,1.1470822095870972,1745952218.57885
16229,0.8161234855651855,1745952218.581959
16234,0.839485228061676,1745952218.597236
16235,0.9241794347763062,1745952218.599998
16238,0.9773028492927551,1745952218.6092741
16242,0.859165370464325,1745952218.6208682
16245,0.8176477551460266,1745952218.630786
16249,0.7412633895874023,1745952218.6444428
16250,0.961692750453949,1745952218.648486
16255,0.903809666633606,1745952218.666719
16256,0.9109023213386536,1745952218.670135
16260,1.030421495437622,1745952218.684272
16266,0.7395697236061096,1745952218.703377
16273,0.7921566963195801,1745952218.726331
16274,0.8772842884063721,1745952218.729263
16277,0.751510500907898,1745952218.739201
16283,0.7623859643936157,1745952218.7595341
16284,0.8641752004623413,1745952218.7626722
16286,0.9523659944534302,1745952218.768817
16287,0.9824899435043335,1745952218.771942
16289,0.9300765991210938,1745952218.779215
16290,0.8613059520721436,1745952218.782578
16292,0.9137107133865356,1745952218.7887309
16297,0.9868360757827759,1745952218.8054552
16299,0.8930857181549072,1745952218.812581
16304,1.099709391593933,1745952218.82939
16311,0.858002781867981,1745952218.857389
16313,0.8029863834381104,1745952218.864376
16314,0.8727694749832153,1745952218.867639
16316,0.908626914024353,1745952218.875167
16319,0.7713478803634644,1745952218.885601
16327,0.9410999417304993,1745952218.9127948
16333,1.075548768043518,1745952218.9323761
16337,0.7688992023468018,1745952218.9459379
16338,0.864518404006958,1745952218.949419
16341,0.8483944535255432,1745952218.9595578
16344,0.8918920755386353,1745952218.9687612
16345,1.1953723430633545,1745952218.971946
16348,0.8409940600395203,1745952218.982154
16351,0.8650671243667603,1745952218.9919062
16352,0.899451494216919,1745952218.994933
16356,1.0521752834320068,1745952219.007252
16366,0.7770659327507019,1745952219.0387478
16367,0.7084363698959351,1745952219.0429068
16370,0.9273765087127686,1745952219.0521688
16371,0.9724228382110596,1745952219.055084
16376,1.0067670345306396,1745952219.071542
16377,0.9256673455238342,1745952219.075619
16378,0.959229052066803,1745952219.0787032
16379,0.9712784290313721,1745952219.081862
16390,0.7703456878662109,1745952219.117227
16391,0.9803197383880615,1745952219.120288
16394,0.8531511425971985,1745952219.130783
16395,0.8781299591064453,1745952219.133622
16396,0.9664791226387024,1745952219.136529
16397,0.9536561369895935,1745952219.1396139
16400,0.8195856213569641,1745952219.150638
16401,1.070493221282959,1745952219.1535769
16402,0.8902311325073242,1745952219.157025
16407,1.0199130773544312,1745952219.1721458
16410,0.8339128494262695,1745952219.18403
16412,0.9477768540382385,1745952219.191146
16418,0.9249609112739563,1745952219.210617
16422,0.8633554577827454,1745952219.223465
16424,0.9157953262329102,1745952219.2313159
16425,0.8268119096755981,1745952219.2343621
16426,1.0273362398147583,1745952219.237206
16427,0.8318213224411011,1745952219.240323
16434,0.9035196304321289,1745952219.264204
16435,0.8743284940719604,1745952219.267159
16437,0.9077218770980835,1745952219.273314
16441,0.8811166286468506,1745952219.2871711
16442,0.8244693279266357,1745952219.2900338
16443,0.9367332458496094,1745952219.2940001
16447,0.9357779622077942,1745952219.308342
16451,0.8419843316078186,1745952219.3202949
16455,0.7850996255874634,1745952219.3340979
16456,0.7062128186225891,1745952219.33713
16457,1.0285344123840332,1745952219.340171
16460,0.9698306322097778,1745952219.35107
16462,0.765518844127655,1745952219.357183
16463,0.907950222492218,1745952219.360607
16465,1.0445623397827148,1745952219.367341
16470,0.8863927125930786,1745952219.384246
16472,0.9638994932174683,1745952219.39018
16473,1.0583360195159912,1745952219.39387
16474,0.8469797372817993,1745952219.397401
16475,0.7754586338996887,1745952219.4004679
16479,0.760651171207428,1745952219.413228
16483,1.0186071395874023,1745952219.426039
16485,0.9741640686988831,1745952219.432368
16486,0.9957133531570435,1745952219.435272
16488,1.1437718868255615,1745952219.442477
16491,0.8860205411911011,1745952219.452378
16493,0.8446304798126221,1745952219.459179
16498,0.9174365997314453,1745952219.475915
16503,0.919670820236206,1745952219.492722
16508,0.7907816171646118,1745952219.5076191
16509,0.9055204391479492,1745952219.511531
16514,1.1146247386932373,1745952219.528704
16516,0.8890148997306824,1745952219.535417
16518,1.0154592990875244,1745952219.542579
16519,0.9103277921676636,1745952219.545409
16526,0.8019839525222778,1745952219.568081
16532,0.830694854259491,1745952219.587788
16535,0.9035544991493225,1745952219.597475
16542,0.9255098700523376,1745952219.62064
16545,0.9014636278152466,1745952219.6305861
16546,0.9454325437545776,1745952219.633569
16547,0.7448869943618774,1745952219.637129
16549,0.8410556316375732,1745952219.64319
16552,0.9063653945922852,1745952219.651547
16559,0.8333432674407959,1745952219.671934
16563,0.7483757734298706,1745952219.684879
16564,0.9138883948326111,1745952219.687736
16566,0.9790956974029541,1745952219.695059
16570,0.9404417872428894,1745952219.706474
16571,0.8179865479469299,1745952219.71037
16572,0.7577947974205017,1745952219.713193
16573,1.031463623046875,1745952219.7158341
16575,1.0339305400848389,1745952219.721635
16583,0.8814235925674438,1745952219.744975
16584,0.9142266511917114,1745952219.74856
16587,0.8910403847694397,1745952219.756775
16588,0.6874257326126099,1745952219.760512
16590,0.8934633731842041,1745952219.766988
16591,0.9973958730697632,1745952219.769643
16595,0.8229442834854126,1745952219.78241
16599,0.8313761949539185,1745952219.793878
16601,0.892877459526062,1745952219.800308
16609,0.8408681154251099,1745952219.82603
16610,0.928654670715332,1745952219.828895
16613,1.0792293548583984,1745952219.838814
16616,0.9059528112411499,1745952219.8497121
16618,0.8470240831375122,1745952219.855741
16624,0.9607856273651123,1745952219.875854
16625,0.8286651372909546,1745952219.878882
16626,0.9552175402641296,1745952219.88221
16628,0.7192784547805786,1745952219.888451
16629,0.7535313367843628,1745952219.892529
16631,0.9664618968963623,1745952219.8987908
16636,0.8501946330070496,1745952219.9143412
16640,0.9315668940544128,1745952219.927274
16643,0.7712993621826172,1745952219.936704
16645,1.043238639831543,1745952219.9440792
16647,1.0381522178649902,1745952219.951615
16648,0.9252714514732361,1745952219.954561
16652,1.1107964515686035,1745952219.967273
16660,0.9119924306869507,1745952219.993837
16661,0.9064919948577881,1745952219.9967518
16663,1.004298448562622,1745952220.002665
16664,0.7993354797363281,1745952220.005836
16665,0.8614978790283203,1745952220.00944
16667,0.7742966413497925,1745952220.0154822
16668,0.8731691837310791,1745952220.0184379
16671,0.7913606762886047,1745952220.0275478
16673,0.7724844813346863,1745952220.033776
16677,0.9178338050842285,1745952220.047202
16678,0.9761906862258911,1745952220.050316
16679,0.9144646525382996,1745952220.053349
16681,0.8988314270973206,1745952220.060586
16682,0.87598717212677,1745952220.0640461
16683,1.034241795539856,1745952220.067101
16685,0.9382773637771606,1745952220.073194
16686,0.840572714805603,1745952220.0765162
16696,0.7082473039627075,1745952220.107392
16698,0.8318759799003601,1745952220.114091
16709,0.9544124603271484,1745952220.1507368
16710,0.820703387260437,1745952220.155204
16716,0.8979006409645081,1745952220.17622
